Entity,Code,Year,Urban (%),GDP per capita (int.-$) ($),Population
Belarus,BLR,1855,,,3250931.0
Belarus,BLR,1856,,,3281046.0
Belarus,BLR,1857,,,3311440.0
Belarus,BLR,1858,,,3342116.0
Belarus,BLR,1859,,,3373076.0
Belarus,BLR,1860,,,3404323.0
Belarus,BLR,1861,,,3435859.0
Belarus,BLR,1862,,,3467687.0
Belarus,BLR,1863,,,3499811.0
Belarus,BLR,1864,,,3532231.0
Belarus,BLR,1865,,,3564952.0
Belarus,BLR,1866,,,3597976.0
Belarus,BLR,1868,,,3664945.0
Belarus,BLR,1869,,,3698896.0
Belarus,BLR,1870,,,3733160.0
Belarus,BLR,1871,,,3767743.0
Belarus,BLR,1872,,,3802645.0
Belarus,BLR,1873,,,3836799.0
Belarus,BLR,1874,,,3872341.0
Belarus,BLR,1875,,,3908213.0
Belarus,BLR,1876,,,3944417.0
Belarus,BLR,1877,,,3979955.0
Belarus,BLR,1879,,,4054033.0
Belarus,BLR,1880,,,4091588.0
Belarus,BLR,1881,,,4128567.0
Belarus,BLR,1882,,,4166812.0
Belarus,BLR,1883,,,4205411.0
Belarus,BLR,1884,,,4243538.0
Belarus,BLR,1886,,,4322522.0
Belarus,BLR,1887,,,4361832.0
Belarus,BLR,1888,,,4402237.0
Belarus,BLR,1889,,,4443017.0
Belarus,BLR,1890,,,4484175.0
Belarus,BLR,1891,,,4525714.0
Belarus,BLR,1892,,,4567638.0
Belarus,BLR,1893,,,4609950.0
Belarus,BLR,1895,,,4695753.0
Belarus,BLR,1896,,,4739252.0
Belarus,BLR,1897,,,4783154.0
Belarus,BLR,1898,,,4827462.0
Belarus,BLR,1899,,,4872181.0
Belarus,BLR,1900,,,4917314.0
Belarus,BLR,1901,,,4962865.0
Belarus,BLR,1902,,,5008138.0
Belarus,BLR,1903,,,5054531.0
Belarus,BLR,1904,,,5101353.0
Belarus,BLR,1905,,,5148609.0
Belarus,BLR,1906,,,5196302.0
Belarus,BLR,1907,,,5243412.0
Belarus,BLR,1909,,,5341005.0
Belarus,BLR,1910,,,5390481.0
Belarus,BLR,1911,,,5440111.0
Belarus,BLR,1912,,,5490504.0
Belarus,BLR,1913,,,5541365.0
Belarus,BLR,1914,,,5592696.0
Belarus,BLR,1915,,,5644504.0
Belarus,BLR,1916,,,5696791.0
Belarus,BLR,1917,,,5749562.0
Belarus,BLR,1918,,,5802333.0
Belarus,BLR,1919,,,5855712.0
Belarus,BLR,1920,,,5909582.0
Belarus,BLR,1921,,,5963947.0
Belarus,BLR,1922,,,6018813.0
Belarus,BLR,1923,,,6074183.0
Belarus,BLR,1924,,,6130063.0
Belarus,BLR,1925,,,6186456.0
Belarus,BLR,1926,,,6243369.0
Belarus,BLR,1928,,,6358770.0
Belarus,BLR,1929,,,6417267.0
Belarus,BLR,1930,,,6476303.0
Belarus,BLR,1931,,,6535882.0
Belarus,BLR,1932,,,6596009.0
Belarus,BLR,1933,,,6656690.0
Belarus,BLR,1934,,,6717928.0
Belarus,BLR,1935,,,6779730.0
Belarus,BLR,1936,,,6842100.0
Belarus,BLR,1937,,,6905045.0
Belarus,BLR,1938,,,6968568.0
Belarus,BLR,1939,,,7032675.0
Belarus,BLR,1940,,,7097373.0
Belarus,BLR,1941,,,7162665.0
Belarus,BLR,1942,,,7228559.0
Belarus,BLR,1943,,,7295058.0
Belarus,BLR,1944,,,7362169.0
Belarus,BLR,1945,,,7429898.0
Belarus,BLR,1947,,,7567230.0
Belarus,BLR,1948,,,7636845.0
Belarus,BLR,1949,,,7707100.0
Belarus,BLR,1951,26.745,,7699000.0
Belarus,BLR,1952,27.264,,7677000.0
Belarus,BLR,1953,27.787,,7680000.0
Belarus,BLR,1954,28.317,,7704000.0
Belarus,BLR,1955,28.853,,7747000.0
Belarus,BLR,1956,29.396,,7807000.0
Belarus,BLR,1957,29.943,,7879000.0
Belarus,BLR,1958,30.497,,7959000.0
Belarus,BLR,1960,32.401,,8125000.0
Belarus,BLR,1962,34.663,,8280000.0
Belarus,BLR,1963,35.822,,8353000.0
Belarus,BLR,1964,37.0,,8428000.0
Belarus,BLR,1965,38.127,,8506000.0
Belarus,BLR,1966,39.269,,8587000.0
Belarus,BLR,1968,41.588,,8754000.0
Belarus,BLR,1969,42.76,,8836000.0
Belarus,BLR,1970,44.01,,8914000.0
Belarus,BLR,1971,45.349,,8987000.0
Belarus,BLR,1972,46.697,,9057000.0
Belarus,BLR,1973,48.046,9352.0,9123000.0
Belarus,BLR,1974,49.4,,9188000.0
Belarus,BLR,1975,50.614,,9253000.0
Belarus,BLR,1976,51.829,,9316000.0
Belarus,BLR,1977,53.039,,9379000.0
Belarus,BLR,1978,54.247,,9441000.0
Belarus,BLR,1980,56.498,10638.0,9570000.0
Belarus,BLR,1981,57.584,11037.0,9636000.0
Belarus,BLR,1982,58.664,11455.0,9703000.0
Belgium,BEL,1891,,5040.0,6185454.0
Belarus,BLR,1983,59.736,11960.0,9770000.0
Belarus,BLR,1984,60.8,12285.0,9837000.0
Belarus,BLR,1985,61.833,12333.0,9901000.0
Belarus,BLR,1986,62.857,12591.0,9965000.0
Belarus,BLR,1987,63.87,12665.0,10026000.0
Belarus,BLR,1988,64.872,12555.0,10081000.0
Belarus,BLR,1989,65.585,13334.0,10124000.0
Belarus,BLR,1990,65.981,12857.0,10151000.0
Belarus,BLR,1991,66.374,12658.0,10161000.0
Belarus,BLR,1992,66.766,10875.0,10154000.0
Belarus,BLR,1993,67.155,11506.0,10135000.0
Belarus,BLR,1994,67.541,7491.0,10108000.0
Belarus,BLR,1995,67.926,7142.0,10078000.0
Belarus,BLR,1996,68.308,7433.0,10045000.0
Belarus,BLR,1997,68.687,7994.0,10009000.0
Belarus,BLR,1998,69.064,7902.0,9970000.0
Belarus,BLR,2000,69.973,8587.0,9872000.0
Belarus,BLR,2001,70.458,8345.0,9811000.0
Belarus,BLR,2003,71.415,9041.0,9679000.0
Belarus,BLR,2004,71.887,9760.0,9617000.0
Belarus,BLR,2005,72.354,10303.0,9562000.0
Belarus,BLR,2006,72.816,11593.0,9517000.0
Belarus,BLR,2007,73.273,12775.0,9481000.0
Belarus,BLR,2008,73.726,14781.0,9453000.0
Belarus,BLR,2009,74.172,14573.0,9433000.0
Belarus,BLR,2010,74.672,16016.0,9421000.0
Belarus,BLR,2011,75.188,17918.0,9415000.0
Belarus,BLR,2012,75.697,18564.0,9417000.0
Belgium,BEL,1800,18.89999961853027,,3138137.0
Belgium,BEL,1801,,,3152306.0
Belgium,BEL,1802,,,3166538.0
Belgium,BEL,1803,,,3180835.0
Belgium,BEL,1804,,,3195197.0
Belgium,BEL,1805,,,3209623.0
Belgium,BEL,1806,,,3224114.0
Belgium,BEL,1807,,,3238671.0
Belgium,BEL,1808,,,3253294.0
Belgium,BEL,1809,,,3267982.0
Belgium,BEL,1810,,,3283959.0
Belgium,BEL,1812,,1851.0,3315795.0
Belgium,BEL,1813,,,3332912.0
Belgium,BEL,1814,,,3350824.0
Belgium,BEL,1815,,,3369577.0
Belgium,BEL,1816,,,3389119.0
Belgium,BEL,1817,,,3409494.0
Belgium,BEL,1818,,,3430748.0
Belgium,BEL,1820,,,3475782.0
Belgium,BEL,1821,,,3499557.0
Belgium,BEL,1822,,,3524149.0
Belgium,BEL,1823,,,3549557.0
Belgium,BEL,1824,,,3575823.0
Belgium,BEL,1825,,,3602946.0
Belgium,BEL,1827,,,3659746.0
Belgium,BEL,1828,,,3689465.0
Belgium,BEL,1829,,,3720075.0
Belgium,BEL,1830,,,3751571.0
Belgium,BEL,1831,,,3784000.0
Belgium,BEL,1832,,,3816714.0
Belgium,BEL,1833,,,3849667.0
Belgium,BEL,1834,,,3882857.0
Belgium,BEL,1835,,,3916286.0
Belgium,BEL,1836,,,3949952.0
Belgium,BEL,1837,,,3983905.0
Belgium,BEL,1838,,,4018143.0
Belgium,BEL,1839,,,4052571.0
Belgium,BEL,1840,,,4087429.0
Belgium,BEL,1842,,,4156524.0
Belgium,BEL,1843,,,4190810.0
Belgium,BEL,1845,,,4258905.0
Belgium,BEL,1846,,2120.0,4292667.0
Belgium,BEL,1847,,2205.0,4326286.0
Belgium,BEL,1848,,2195.0,4359714.0
Belgium,BEL,1849,,2241.0,4392952.0
Belgium,BEL,1850,20.5,2311.0,4426000.0
Belgium,BEL,1852,,2407.0,4492118.0
Belgium,BEL,1853,,2455.0,4525129.0
Belgium,BEL,1854,,2590.0,4558093.0
Belgium,BEL,1855,,2591.0,4591058.0
Belgium,BEL,1856,,2715.0,4623974.0
Belgium,BEL,1857,,2767.0,4656844.0
Belgium,BEL,1858,,2768.0,4689713.0
Belgium,BEL,1859,,2750.0,4721059.0
Belgium,BEL,1860,,2869.0,4753834.0
Belgium,BEL,1861,,2891.0,4786608.0
Belgium,BEL,1862,,2946.0,4820002.0
Belgium,BEL,1863,,3008.0,4853968.0
Belgium,BEL,1864,,3086.0,4888600.0
Belgium,BEL,1865,,3064.0,4923852.0
Belgium,BEL,1866,,3132.0,4959723.0
Belgium,BEL,1867,,3125.0,4996546.0
Belgium,BEL,1868,,3215.0,5034227.0
Belgium,BEL,1869,,3332.0,5072908.0
Belgium,BEL,1870,,3368.0,5112495.0
Belgium,BEL,1871,,3357.0,5153748.0
Belgium,BEL,1872,,3534.0,5196572.0
Belgium,BEL,1873,,3564.0,5235513.0
Belgium,BEL,1874,,3687.0,5280844.0
Belgium,BEL,1875,,3685.0,5327808.0
Belgium,BEL,1876,,3738.0,5376561.0
Belgium,BEL,1877,,3787.0,5420308.0
Belgium,BEL,1878,,3899.0,5472678.0
Belgium,BEL,1880,,4136.0,5574831.0
Belgium,BEL,1881,,4180.0,5624971.0
Belgium,BEL,1882,,4309.0,5677656.0
Belgium,BEL,1883,,4359.0,5730541.0
Belgium,BEL,1884,,4386.0,5786032.0
Belgium,BEL,1885,,4427.0,5841590.0
Belgium,BEL,1886,,4487.0,5898456.0
Belgium,BEL,1887,,4665.0,5957462.0
Belgium,BEL,1888,,4700.0,6014482.0
Belgium,BEL,1889,,4932.0,6071776.0
Belgium,BEL,1890,34.5,5046.0,6129251.0
Belgium,BEL,1892,,5151.0,6242658.0
Belgium,BEL,1893,,5214.0,6301043.0
Belgium,BEL,1894,,5276.0,6360611.0
Belgium,BEL,1895,,5385.0,6421361.0
Belgium,BEL,1896,,5489.0,6485475.0
Belgium,BEL,1897,,5587.0,6552681.0
Belgium,BEL,1898,,5676.0,6622343.0
Belgium,BEL,1899,,5786.0,6693823.0
Belgium,BEL,1900,,5950.0,6767030.0
Belgium,BEL,1901,,5977.0,6841511.0
Belgium,BEL,1902,,6055.0,6912568.0
Belgium,BEL,1903,,6155.0,6994152.0
Belgium,BEL,1904,,6281.0,7077403.0
Belgium,BEL,1905,,6428.0,7161766.0
Belgium,BEL,1906,,6535.0,7239239.0
Belgium,BEL,1908,,6657.0,7397676.0
Belgium,BEL,1909,,6771.0,7449502.0
Belgium,BEL,1910,,6979.0,7499928.0
Belgium,BEL,1912,,6944.0,7592180.0
Belgium,BEL,1913,,6825.0,7660877.0
Belgium,BEL,1914,,6215.0,7717239.0
Belgium,BEL,1915,,5983.0,7749263.0
Belgium,BEL,1917,,5223.0,7718297.0
Belgium,BEL,1918,,4152.0,7673616.0
Belgium,BEL,1919,,4805.0,7614606.0
Belgium,BEL,1921,,5480.0,7543594.0
Belgium,BEL,1923,,5823.0,7638944.0
Belgium,BEL,1924,,5803.0,7708289.0
Belgium,BEL,1926,,5667.0,7843645.0
Belgium,BEL,1927,,5668.0,7906655.0
Belgium,BEL,1928,,5746.0,7969332.0
Belgium,BEL,1929,,5482.0,8026675.0
Belgium,BEL,1930,,5446.0,8079351.0
Belgium,BEL,1931,,5361.0,8130693.0
Belgium,BEL,1932,,5124.0,8182368.0
Belgium,BEL,1933,,5248.0,8227709.0
Belgium,BEL,1934,,5227.0,8261715.0
Belgium,BEL,1935,,5578.0,8289719.0
Belgium,BEL,1936,,5644.0,8317724.0
Belgium,BEL,1937,,5745.0,8346395.0
Belgium,BEL,1938,,5640.0,8372066.0
Belgium,BEL,1939,,6057.0,8372066.0
Belgium,BEL,1940,,5408.0,8339394.0
Belgium,BEL,1941,,5206.0,8291053.0
Belgium,BEL,1942,,4811.0,8256380.0
Belgium,BEL,1943,,4738.0,8261381.0
Belgium,BEL,1944,,5025.0,8292053.0
Belgium,BEL,1945,,5335.0,8333727.0
Belgium,BEL,1946,,5673.0,8386735.0
Belgium,BEL,1947,,5998.0,8459414.0
Belgium,BEL,1948,,6324.0,8541761.0
Belgium,BEL,1949,,6585.0,8601268.0
Belgium,BEL,1950,91.466,6975.0,8638000.0
Belgium,BEL,1951,91.571,7338.0,8680000.0
Belgium,BEL,1952,91.674,7388.0,8728000.0
Belgium,BEL,1953,91.776,7701.0,8779000.0
Belgium,BEL,1954,91.877,8027.0,8833000.0
Belgium,BEL,1955,91.977,8453.0,8887000.0
Belgium,BEL,1956,92.076,8690.0,8942000.0
Belgium,BEL,1957,92.174,8799.0,8998000.0
Belgium,BEL,1958,92.27,8844.0,9054000.0
Belgium,BEL,1959,92.366,9104.0,9110000.0
Belgium,BEL,1960,92.46,9113.0,9167000.0
Belgium,BEL,1961,92.554,9635.0,9225000.0
Belgium,BEL,1962,92.679,10445.0,9284000.0
Belgium,BEL,1963,92.835,10917.0,9340000.0
Belgium,BEL,1964,92.988,11672.0,9394000.0
Belgium,BEL,1965,93.137,12048.0,9444000.0
Belgium,BEL,1966,93.284,12548.0,9489000.0
Belgium,BEL,1967,93.428,13142.0,9529000.0
Belgium,BEL,1968,93.569,13747.0,9566000.0
Belgium,BEL,1969,93.707,14763.0,9600000.0
Belgium,BEL,1970,93.843,15724.0,9632000.0
Belgium,BEL,1971,93.976,16337.0,9663000.0
Belgium,BEL,1972,94.106,17359.0,9693000.0
Belgium,BEL,1973,94.233,18446.0,9721000.0
Belgium,BEL,1974,94.358,18728.0,9747000.0
Belgium,BEL,1975,94.48,18421.0,9772000.0
Belgium,BEL,1976,94.6,19691.0,9795000.0
Belgium,BEL,1977,94.806,19867.0,9817000.0
Belgium,BEL,1978,95.005,20396.0,9837000.0
Belgium,BEL,1979,95.196,21042.0,9854000.0
Belgium,BEL,1980,95.381,22057.0,9869000.0
Belgium,BEL,1981,95.535,20536.0,9881000.0
Belgium,BEL,1982,95.637,20060.0,9890000.0
Belgium,BEL,1983,95.737,19497.0,9898000.0
Belgium,BEL,1984,95.835,19417.0,9906000.0
Belgium,BEL,1985,95.93,18703.0,9917000.0
Belgium,BEL,1986,96.023,19640.0,9929000.0
Belgium,BEL,1987,96.115,20574.0,9942000.0
Belgium,BEL,1988,96.204,22312.0,9959000.0
Belgium,BEL,1989,96.292,23118.0,9980000.0
Belgium,BEL,1990,96.377,23658.0,10007000.0
Belgium,BEL,1991,96.461,24295.0,10039000.0
Belgium,BEL,1992,96.542,25562.0,10078000.0
Belgium,BEL,1993,96.622,25349.0,10119000.0
Belgium,BEL,1995,96.777,27199.0,10186000.0
Belgium,BEL,1996,96.851,26748.0,10208000.0
Belgium,BEL,1997,96.924,28630.0,10224000.0
Belgium,BEL,1998,96.996,29919.0,10237000.0
Belgium,BEL,1999,97.065,31291.0,10255000.0
Belgium,BEL,2001,97.186,33294.0,10319000.0
Belgium,BEL,2002,97.241,34649.0,10365000.0
Belgium,BEL,2005,97.403,35284.0,10547000.0
Belgium,BEL,2006,97.454,35065.0,10619000.0
Belgium,BEL,2008,97.555,36634.0,10779000.0
Belgium,BEL,2009,97.603,37260.0,10860000.0
Belgium,BEL,2010,97.651,38592.0,10939000.0
Belgium,BEL,2011,97.698,38130.0,11014000.0
Belgium,BEL,2012,97.744,38907.0,11085000.0
Belize,BLZ,1800,,,25526.0
Belize,BLZ,1801,,,25526.0
Belize,BLZ,1802,,,25526.0
Belize,BLZ,1804,,,25526.0
Belize,BLZ,1806,,,25526.0
Belize,BLZ,1807,,,25526.0
Belize,BLZ,1808,,,25526.0
Belize,BLZ,1809,,,25526.0
Belize,BLZ,1810,,,25526.0
Belize,BLZ,1811,,,25527.0
Belize,BLZ,1812,,,25528.0
Belize,BLZ,1813,,,25529.0
Belize,BLZ,1815,,,25534.0
Belize,BLZ,1816,,,25537.0
Belize,BLZ,1818,,,25546.0
Belize,BLZ,1819,,,25551.0
Belize,BLZ,1820,,,25556.0
Belize,BLZ,1821,,,25562.0
Belize,BLZ,1823,,,25576.0
Belize,BLZ,1825,,,25592.0
Belize,BLZ,1828,,,25620.0
Belize,BLZ,1830,,,25641.0
Belize,BLZ,1831,,,25652.0
Belize,BLZ,1832,,,25664.0
Belize,BLZ,1833,,,25675.0
Belize,BLZ,1834,,,25687.0
Belize,BLZ,1835,,,25698.0
Belize,BLZ,1836,,,25710.0
Belize,BLZ,1837,,,25722.0
Belize,BLZ,1838,,,25733.0
Belize,BLZ,1839,,,25745.0
Belize,BLZ,1840,,,25756.0
Belize,BLZ,1842,,,25779.0
Belize,BLZ,1843,,,25791.0
Belize,BLZ,1844,,,25802.0
Belize,BLZ,1845,,,25814.0
Belize,BLZ,1846,,,25826.0
Belize,BLZ,1847,,,25837.0
Belize,BLZ,1849,,,25860.0
Belize,BLZ,1850,,,25872.0
Belize,BLZ,1851,,,25884.0
Belize,BLZ,1852,,,25891.0
Belize,BLZ,1854,,,25889.0
Belize,BLZ,1855,,,25880.0
Belize,BLZ,1856,,,25866.0
Belize,BLZ,1857,,,25846.0
Belize,BLZ,1858,,,25821.0
Belize,BLZ,1859,,,25791.0
Belize,BLZ,1860,,,25755.0
Belize,BLZ,1861,,,25714.0
Belize,BLZ,1862,,,25682.0
Belize,BLZ,1864,,,25644.0
Belize,BLZ,1866,,,25641.0
Belize,BLZ,1867,,,25654.0
Belize,BLZ,1868,,,25675.0
Belize,BLZ,1869,,,25705.0
Belize,BLZ,1870,,,25745.0
Belize,BLZ,1871,,,25794.0
Belize,BLZ,1872,,,25860.0
Belize,BLZ,1873,,,25860.0
Belize,BLZ,1874,,,25970.0
Belize,BLZ,1875,,,26105.0
Belize,BLZ,1876,,,26266.0
Belize,BLZ,1877,,,26372.0
Belize,BLZ,1878,,,26593.0
Belize,BLZ,1880,,,27123.0
Belize,BLZ,1881,,,27365.0
Belize,BLZ,1882,,,27671.0
Belize,BLZ,1883,,,27992.0
Belize,BLZ,1884,,,28282.0
Belize,BLZ,1885,,,28639.0
Belize,BLZ,1886,,,29022.0
Belize,BLZ,1887,,,29404.0
Belize,BLZ,1888,,,29836.0
Belize,BLZ,1889,,,30286.0
Belize,BLZ,1890,,,30754.0
Belize,BLZ,1891,,,31240.0
Belize,BLZ,1892,,,31746.0
Belize,BLZ,1893,,,32270.0
Belize,BLZ,1894,,,32815.0
Belize,BLZ,1895,,,33380.0
Belize,BLZ,1896,,,33966.0
Belize,BLZ,1897,,,34539.0
Belize,BLZ,1898,,,35089.0
Belize,BLZ,1899,,,35614.0
Belize,BLZ,1900,,,36115.0
Belize,BLZ,1901,,,36589.0
Belize,BLZ,1902,,,37116.0
Belize,BLZ,1903,,,37527.0
Belize,BLZ,1904,,,37902.0
Belize,BLZ,1905,,,38241.0
Belize,BLZ,1906,,,38541.0
Belize,BLZ,1907,,,38838.0
Belize,BLZ,1908,,,39144.0
Belize,BLZ,1909,,,39451.0
Belize,BLZ,1910,,,39793.0
Belize,BLZ,1912,,,40549.0
Belize,BLZ,1913,,,41030.0
Belize,BLZ,1914,,,41518.0
Belize,BLZ,1916,,,42510.0
Belize,BLZ,1917,,,43015.0
Belize,BLZ,1918,,,43524.0
Belize,BLZ,1919,,,44040.0
Belize,BLZ,1920,,,44561.0
Belize,BLZ,1921,,,45100.0
Belize,BLZ,1922,,,45657.0
Belize,BLZ,1924,,,46815.0
Belize,BLZ,1925,,,47404.0
Belize,BLZ,1926,,,48001.0
Belize,BLZ,1927,,,48606.0
Belize,BLZ,1928,,,49218.0
Belize,BLZ,1929,,,49838.0
Belize,BLZ,1930,,,50466.0
Belize,BLZ,1931,,,51053.0
Belize,BLZ,1932,,,51599.0
Belize,BLZ,1933,,,52103.0
Belize,BLZ,1934,,,52612.0
Belize,BLZ,1935,,,53125.0
Belize,BLZ,1937,,,54167.0
Belize,BLZ,1938,,,54696.0
Belize,BLZ,1939,,,55230.0
Belize,BLZ,1940,,,55769.0
Belize,BLZ,1941,,,56313.0
Belize,BLZ,1942,,,56863.0
Belize,BLZ,1943,,,57418.0
Belize,BLZ,1945,,,58545.0
Belize,BLZ,1946,,,59704.0
Belize,BLZ,1948,,,63922.0
Belize,BLZ,1949,,,66454.0
Belize,BLZ,1950,55.288,,69000.0
Belize,BLZ,1951,55.166,,71000.0
Belize,BLZ,1952,55.045,,73000.0
Belize,BLZ,1953,54.924,,76000.0
Belize,BLZ,1954,54.802,,78000.0
Belize,BLZ,1955,54.681,,80000.0
Belize,BLZ,1956,54.559,,82000.0
Belize,BLZ,1957,54.437,,85000.0
Belize,BLZ,1958,54.315,,87000.0
Belize,BLZ,1959,54.194,,89000.0
Belize,BLZ,1960,54.028,,92000.0
Belize,BLZ,1962,53.41,,97000.0
Belize,BLZ,1963,53.101,,100000.0
Belize,BLZ,1964,52.79,,103000.0
Belize,BLZ,1965,52.481,,106000.0
Belize,BLZ,1966,52.17,,109000.0
Belize,BLZ,1968,51.549,,116000.0
Belize,BLZ,1969,51.238,,119000.0
Belize,BLZ,1970,50.963,,122000.0
Belize,BLZ,1971,50.805,,125000.0
Belize,BLZ,1972,50.646,,127000.0
Belize,BLZ,1973,50.488,,129000.0
Belize,BLZ,1974,50.329,,131000.0
Belize,BLZ,1975,50.171,,133000.0
Belize,BLZ,1976,50.012,,135000.0
Belize,BLZ,1977,49.854,,137000.0
Belize,BLZ,1978,49.695,,139000.0
Belize,BLZ,1979,49.537,,141000.0
Belize,BLZ,1981,49.183,,148000.0
Belize,BLZ,1982,48.992,,151000.0
Belize,BLZ,1983,48.801,,156000.0
Belize,BLZ,1984,48.61,,160000.0
Belize,BLZ,1985,48.419,,165000.0
Belize,BLZ,1986,48.228,,170000.0
Belize,BLZ,1987,48.037,,174000.0
Belize,BLZ,1988,47.846,,179000.0
Belize,BLZ,1990,47.465,,188000.0
Belize,BLZ,1991,47.271,,191000.0
Belize,BLZ,1992,47.059,,194000.0
Belize,BLZ,1993,46.848,,198000.0
Belize,BLZ,1994,46.637,,202000.0
Belize,BLZ,1995,46.425,,207000.0
Belize,BLZ,1996,46.214,,214000.0
Belize,BLZ,1997,46.003,,222000.0
Belize,BLZ,1998,45.793,,230000.0
Belize,BLZ,1999,45.582,,239000.0
Belize,BLZ,2001,45.381,,255000.0
Belize,BLZ,2002,45.364,,262000.0
Belize,BLZ,2003,45.347,,269000.0
Belize,BLZ,2004,45.33,,277000.0
Belize,BLZ,2005,45.313,,284000.0
Belize,BLZ,2006,45.296,,291000.0
Belize,BLZ,2007,45.279,,299000.0
Belize,BLZ,2008,45.262,,307000.0
Belize,BLZ,2009,45.245,,315000.0
Belize,BLZ,2010,45.228,,322000.0
Belize,BLZ,2011,45.228,,330000.0
Belize,BLZ,2012,45.246,,338000.0
Benin,BEN,1800,,,636559.0
Benin,BEN,1802,,,636559.0
Benin,BEN,1803,,,636559.0
Benin,BEN,1804,,,636559.0
Benin,BEN,1805,,,636559.0
Benin,BEN,1806,,,636559.0
Benin,BEN,1807,,,636559.0
Benin,BEN,1808,,,636559.0
Benin,BEN,1809,,,636559.0
Benin,BEN,1810,,,636559.0
Benin,BEN,1811,,,636855.0
Benin,BEN,1812,,,637451.0
Benin,BEN,1813,,,638349.0
Benin,BEN,1814,,,639552.0
Benin,BEN,1815,,,641063.0
Benin,BEN,1816,,,642886.0
Benin,BEN,1817,,,645022.0
Benin,BEN,1818,,,647476.0
Benin,BEN,1819,,,650250.0
Benin,BEN,1820,,,653348.0
Benin,BEN,1822,,,660526.0
Benin,BEN,1824,,,669038.0
Benin,BEN,1825,,,673801.0
Benin,BEN,1826,,,678907.0
Benin,BEN,1827,,,684360.0
Benin,BEN,1828,,,690162.0
Benin,BEN,1829,,,696317.0
Benin,BEN,1830,,,702829.0
Benin,BEN,1831,,,709702.0
Benin,BEN,1832,,,716641.0
Benin,BEN,1833,,,723648.0
Benin,BEN,1834,,,730723.0
Benin,BEN,1835,,,737868.0
Benin,BEN,1837,,,752368.0
Benin,BEN,1838,,,759725.0
Benin,BEN,1839,,,767153.0
Benin,BEN,1840,,,774654.0
Benin,BEN,1841,,,782228.0
Benin,BEN,1842,,,789877.0
Benin,BEN,1844,,,805398.0
Benin,BEN,1845,,,813273.0
Benin,BEN,1847,,,829255.0
Benin,BEN,1848,,,837363.0
Benin,BEN,1850,,,853818.0
Benin,BEN,1852,,,870670.0
Benin,BEN,1853,,,879220.0
Benin,BEN,1854,,,887855.0
Benin,BEN,1855,,,896574.0
Benin,BEN,1856,,,905378.0
Benin,BEN,1857,,,914269.0
Benin,BEN,1858,,,923248.0
Benin,BEN,1859,,,932314.0
Benin,BEN,1860,,,941470.0
Benin,BEN,1861,,,950715.0
Benin,BEN,1862,,,960052.0
Benin,BEN,1863,,,969479.0
Benin,BEN,1864,,,979000.0
Benin,BEN,1865,,,988614.0
Benin,BEN,1866,,,998323.0
Benin,BEN,1867,,,1008126.0
Benin,BEN,1868,,,1018026.0
Benin,BEN,1869,,,1028024.0
Benin,BEN,1870,,,1038119.0
Benin,BEN,1872,,,1058608.0
Benin,BEN,1873,,,1068667.0
Benin,BEN,1874,,,1079162.0
Benin,BEN,1875,,,1089759.0
Benin,BEN,1876,,,1100461.0
Benin,BEN,1877,,,1110952.0
Benin,BEN,1878,,,1121862.0
Benin,BEN,1879,,,1132879.0
Benin,BEN,1880,,,1144004.0
Benin,BEN,1881,,,1154947.0
Benin,BEN,1882,,,1166289.0
Benin,BEN,1883,,,1177742.0
Benin,BEN,1884,,,1189045.0
Benin,BEN,1885,,,1200722.0
Benin,BEN,1886,,,1212514.0
Benin,BEN,1887,,,1224189.0
Benin,BEN,1888,,,1236211.0
Benin,BEN,1889,,,1248351.0
Benin,BEN,1890,,,1260610.0
Benin,BEN,1892,,,1285490.0
Benin,BEN,1893,,,1298114.0
Benin,BEN,1894,,,1310862.0
Benin,BEN,1895,,,1323735.0
Benin,BEN,1896,,,1336734.0
Benin,BEN,1897,,,1349861.0
Benin,BEN,1898,,,1363117.0
Benin,BEN,1899,,,1376503.0
Benin,BEN,1900,,,1390021.0
Benin,BEN,1901,,,1403671.0
Benin,BEN,1902,,,1417232.0
Benin,BEN,1903,,,1431149.0
Benin,BEN,1904,,,1445203.0
Benin,BEN,1905,,,1459396.0
Benin,BEN,1906,,,1473727.0
Benin,BEN,1907,,,1487871.0
Benin,BEN,1908,,,1502482.0
Benin,BEN,1909,,,1517236.0
Benin,BEN,1911,,,1547084.0
Benin,BEN,1912,,,1562277.0
Benin,BEN,1913,,,1577619.0
Benin,BEN,1914,,,1593111.0
Benin,BEN,1916,,,1624554.0
Benin,BEN,1917,,,1640508.0
Benin,BEN,1918,,,1656525.0
Benin,BEN,1919,,,1672722.0
Benin,BEN,1920,,,1689077.0
Benin,BEN,1921,,,1705592.0
Benin,BEN,1922,,,1722269.0
Benin,BEN,1923,,,1739109.0
Benin,BEN,1924,,,1756113.0
Benin,BEN,1926,,,1790623.0
Benin,BEN,1927,,,1808131.0
Benin,BEN,1928,,,1825810.0
Benin,BEN,1929,,,1843663.0
Benin,BEN,1930,,,1861689.0
Benin,BEN,1931,,,1879892.0
Benin,BEN,1934,,,1935576.0
Benin,BEN,1935,,,1954502.0
Benin,BEN,1936,,,1973612.0
Benin,BEN,1937,,,1992910.0
Benin,BEN,1938,,,2012396.0
Benin,BEN,1939,,,2032072.0
Benin,BEN,1940,,,2051941.0
Benin,BEN,1941,,,2072005.0
