credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,purpose
0,0,182,10,0,782,2580,449,15,1,0,0,0,all_other
0,0,136,11,9,652,3630,1254,96,2,0,0,0,all_other
0,0,249,12,18,682,6690,105863,49,8,0,0,1,debt_consolidation
0,0,64,10,25,667,1320,5411,36,3,0,0,0,debt_consolidation
0,0,169,11,9,657,4950,3024,66,1,0,2,0,all_other
0,0,41,11,22,652,3000,12759,79,2,0,0,0,all_other
0,0,82,10,23,662,480,558,22,4,0,0,0,all_other
0,0,75,12,12,667,3360,210,70,11,1,0,0,all_other
0,0,33,10,15,687,3120,6720,102,2,0,0,1,all_other
0,0,246,11,6,692,3630,23192,86,4,0,0,0,credit_card
0,0,214,11,3,682,3870,32776,65,4,0,0,0,credit_card
0,0,68,10,7,652,3180,2324,13,1,2,2,0,debt_consolidation
0,0,150,10,26,667,6960,6644,36,12,0,0,0,all_other
0,0,134,10,23,702,1050,2740,21,6,0,0,0,debt_consolidation
0,0,122,11,9,657,3180,3453,53,0,0,0,0,all_other
0,0,114,11,13,692,3840,6469,9,15,0,0,1,major_purchase
0,0,199,11,15,677,4230,4956,40,4,0,0,0,debt_consolidation
0,0,107,11,25,657,7950,43878,95,0,0,0,0,home_improvement
0,0,67,12,18,662,4410,32135,91,11,0,0,0,educational
0,0,61,11,11,652,4920,4334,98,4,0,0,0,all_other
0,0,96,11,8,642,3840,4151,46,2,0,0,0,debt_consolidation
0,0,252,10,9,667,1719,5528,88,4,0,0,1,debt_consolidation
0,0,187,11,19,652,4620,21093,85,3,1,0,1,all_other
0,0,141,10,1,767,930,1057,24,0,0,0,0,all_other
0,0,243,11,19,652,2730,12634,77,0,0,0,0,major_purchase
0,0,194,12,12,677,4290,15038,93,4,0,0,0,debt_consolidation
0,0,258,12,26,697,5070,91148,95,2,0,0,0,debt_consolidation
0,0,182,11,10,657,5100,3729,70,3,0,0,0,debt_consolidation
0,0,42,10,5,652,870,1157,0,1,0,0,1,educational
0,0,246,11,11,687,4830,5148,13,7,0,0,0,credit_card
0,0,103,10,15,647,1500,7872,66,1,2,0,1,debt_consolidation
0,0,231,11,11,687,3150,5260,24,10,0,0,1,all_other
0,0,251,11,12,667,1020,1,0,0,0,0,0,debt_consolidation
0,0,136,10,10,647,3660,1485,74,5,0,1,0,all_other
0,0,262,11,25,667,5190,41705,95,8,0,0,1,credit_card
0,0,242,12,19,737,6570,276911,24,1,0,0,0,all_other
0,0,202,10,25,687,1978,5748,25,0,0,0,0,credit_card
0,0,193,10,21,687,6120,8883,79,4,0,0,0,debt_consolidation
0,0,146,11,28,657,1740,18242,70,0,0,0,0,all_other
0,0,250,11,12,677,5070,5319,106,0,0,0,0,credit_card
0,0,260,12,15,652,7260,21881,82,2,4,0,1,all_other
0,0,114,10,1,717,600,372,7,0,0,0,0,all_other
0,0,170,10,18,657,510,2229,35,2,0,0,0,all_other
0,0,81,10,25,687,930,0,0,0,0,0,1,all_other
0,0,139,10,17,642,3660,1085,78,3,0,0,0,all_other
0,0,205,11,9,657,5220,4050,35,4,3,0,1,all_other
0,0,264,11,23,652,3540,15056,99,1,0,0,0,credit_card
0,0,87,10,24,667,2491,4374,53,4,0,0,0,all_other
0,0,266,11,21,642,5041,15831,56,3,0,0,0,home_improvement
0,0,240,11,6,657,2490,8558,81,3,0,0,0,credit_card
0,0,244,11,2,702,11730,599,3,8,1,1,1,credit_card
0,0,161,10,7,717,1050,2208,16,3,0,0,0,all_other
0,0,151,11,11,662,5760,20578,30,11,0,0,0,credit_card
0,0,170,11,8,657,1965,10978,99,4,0,0,0,credit_card
0,0,365,11,14,687,2340,22954,66,4,0,0,0,credit_card
0,0,307,10,8,647,5280,7424,74,1,0,0,0,debt_consolidation
0,0,245,10,24,662,1770,12814,70,4,0,0,0,debt_consolidation
0,0,116,12,8,672,4260,390,32,4,0,0,0,all_other
0,0,235,10,9,647,5280,16690,91,4,0,0,1,debt_consolidation
0,0,534,12,13,647,2190,49303,99,0,0,0,1,credit_card
0,0,498,11,20,702,1950,24985,50,5,0,0,0,home_improvement
0,0,144,11,30,662,3120,15473,65,0,1,0,0,all_other
0,0,36,10,4,687,3210,1032,10,4,0,0,0,all_other
0,0,503,11,19,652,2523,11577,61,1,0,0,0,all_other
0,0,174,11,16,652,4020,901,43,1,0,1,0,all_other
0,0,171,11,10,742,2400,0,18,3,0,0,0,credit_card
0,0,274,11,27,652,3544,22515,96,3,0,0,0,debt_consolidation
0,0,263,11,21,652,4650,20032,72,1,0,0,0,debt_consolidation
0,0,158,11,24,662,2130,5361,42,12,0,0,1,educational
0,0,140,11,2,652,1650,3842,27,3,2,0,0,all_other
0,0,281,11,6,657,2820,50545,55,0,0,0,0,credit_card
0,0,232,13,4,682,2250,20205,1,6,0,0,1,all_other
0,0,50,10,16,697,6390,1085,11,11,1,0,0,all_other
0,0,41,10,26,707,2100,10975,57,4,0,0,0,all_other
0,0,134,11,12,657,3060,11162,40,3,0,0,0,credit_card
0,0,72,11,8,652,2850,5057,27,2,1,0,1,educational
0,0,233,12,9,697,7920,21293,3,7,0,0,1,credit_card
0,0,155,11,28,667,4260,41478,99,3,0,0,0,credit_card
0,0,109,11,17,652,3930,5070,64,1,3,0,0,major_purchase
0,0,167,11,8,687,5310,9387,50,4,0,0,0,debt_consolidation
0,0,111,10,13,702,1710,3999,22,4,0,0,0,all_other
0,0,259,11,18,652,5002,6131,69,1,0,0,0,debt_consolidation
0,0,160,10,11,667,3513,832,28,4,1,0,0,debt_consolidation
0,0,153,11,10,642,6690,5770,70,1,2,0,0,all_other
0,0,183,11,12,667,2790,0,0,4,0,0,0,major_purchase
0,0,109,11,27,647,9840,20685,90,2,0,0,0,educational
0,0,267,11,20,672,3750,3780,16,4,0,0,0,debt_consolidation
0,0,73,11,17,702,5160,31412,53,5,0,0,0,debt_consolidation
0,0,120,11,10,657,3210,9771,86,4,0,0,0,all_other
0,0,270,11,27,672,3720,23618,62,6,1,0,1,credit_card
0,0,42,11,18,652,3342,9408,93,3,0,0,0,debt_consolidation
0,0,170,11,14,657,2880,22458,66,2,0,0,0,credit_card
0,0,264,12,20,642,5520,25366,77,0,2,0,1,debt_consolidation
0,0,235,10,27,792,6051,8220,10,0,0,0,0,credit_card
0,0,61,10,4,682,960,1279,85,0,0,0,0,educational
0,0,209,10,12,657,8070,8686,90,0,1,0,0,all_other
0,0,228,12,22,652,6810,63685,82,1,1,0,0,home_improvement
0,0,245,11,26,647,3540,31939,83,4,0,0,0,credit_card
0,0,55,12,17,652,3930,31140,53,1,1,0,0,debt_consolidation
0,0,224,11,20,642,4650,16012,44,6,1,0,0,debt_consolidation
0,0,192,12,11,687,4620,79395,74,6,0,0,1,home_improvement
0,0,258,11,18,657,3690,10221,70,1,0,1,0,credit_card
0,0,186,11,14,677,2701,25457,71,5,0,0,0,credit_card
0,0,202,11,22,712,3274,32573,65,4,0,0,1,credit_card
0,0,253,12,1,677,3660,3607,44,4,0,0,1,all_other
0,0,166,10,29,727,3240,11285,47,0,0,0,0,debt_consolidation
0,0,125,11,21,642,6240,55147,92,3,0,0,1,all_other
0,0,175,10,26,677,7170,9267,16,0,3,0,0,all_other
0,0,41,11,17,677,4500,21022,93,4,0,0,0,debt_consolidation
0,0,51,11,22,647,3510,3975,81,4,0,0,0,all_other
0,0,230,11,21,642,2250,14157,60,1,0,0,0,debt_consolidation
0,0,153,11,23,642,9450,18641,71,2,1,1,0,all_other
0,0,87,11,2,647,720,1601,50,3,0,0,0,debt_consolidation
0,0,193,11,12,677,6000,26390,43,4,0,0,0,debt_consolidation
0,0,170,11,25,657,4892,30177,64,0,0,0,0,debt_consolidation
0,0,138,11,20,662,8280,27954,67,4,2,0,1,all_other
0,0,266,12,18,667,6960,149621,64,8,0,0,0,credit_card
0,0,104,11,5,652,1800,2060,13,0,4,0,0,all_other
0,0,246,11,17,647,1740,46670,88,1,0,0,0,credit_card
0,0,52,9,10,652,1020,1764,54,2,1,0,0,educational
0,0,85,11,5,662,1080,2199,56,2,0,0,0,credit_card
0,0,227,11,18,652,2880,55753,80,1,0,0,0,debt_consolidation
0,0,199,11,8,697,2280,397,3,6,1,0,0,credit_card
0,0,69,12,27,697,4050,53440,88,3,0,0,1,all_other
0,0,198,11,6,682,2640,9797,54,4,0,0,0,credit_card
0,0,113,11,27,667,3630,7087,75,2,1,0,0,all_other
0,0,60,12,18,657,3990,30734,56,1,1,0,0,debt_consolidation
0,0,108,11,30,662,4500,2663,20,0,1,0,0,educational
0,0,81,10,23,667,2040,6020,65,9,0,1,1,educational
0,0,251,12,16,692,4650,24868,61,5,0,0,1,all_other
0,0,276,12,25,667,6991,152189,66,7,0,0,0,debt_consolidation
0,0,221,12,15,672,6512,88223,89,4,0,0,1,credit_card
0,0,140,10,21,652,2613,11157,55,2,0,0,0,debt_consolidation
0,0,337,11,16,692,9390,8968,32,6,2,0,0,debt_consolidation
0,0,277,11,7,707,2670,6178,26,5,0,0,1,home_improvement
0,0,659,11,16,717,7050,106366,57,3,0,0,0,small_business
0,0,85,11,4,667,11940,2368,22,4,1,1,0,debt_consolidation
0,0,276,11,16,662,2760,3982,48,5,1,0,0,debt_consolidation
0,0,116,10,22,672,2520,13430,80,9,0,0,0,debt_consolidation
0,0,262,13,18,732,5130,255001,92,4,0,0,0,credit_card
0,0,674,12,5,697,6150,26761,47,4,0,0,0,small_business
0,0,202,11,11,677,3120,244,9,6,0,0,0,home_improvement
0,0,542,11,17,702,4710,19516,68,6,0,0,1,debt_consolidation
0,0,857,12,13,672,3180,40099,53,6,0,0,0,debt_consolidation
0,0,262,11,7,722,7170,26610,65,4,1,0,0,debt_consolidation
0,0,677,12,15,682,7830,134025,68,0,0,0,0,small_business
0,0,266,11,10,702,3420,1077,16,5,0,0,0,all_other
0,0,870,12,9,682,4680,54003,48,5,0,0,1,debt_consolidation
0,0,850,12,23,702,3990,238903,80,1,0,0,0,small_business
0,0,702,11,1,697,1140,3401,6,7,0,0,0,all_other
0,0,302,11,15,682,11520,0,0,9,1,0,0,debt_consolidation
0,0,870,12,12,707,2220,20794,57,7,0,0,0,small_business
0,0,901,11,13,672,5610,35251,84,6,1,0,0,debt_consolidation
0,0,128,12,6,727,5101,138492,49,1,0,0,0,home_improvement
0,0,169,10,20,672,2370,4546,56,4,0,0,1,debt_consolidation
0,0,268,11,14,707,2280,2479,45,6,0,0,0,all_other
0,0,539,11,6,697,2430,16917,71,5,0,0,0,debt_consolidation
0,0,166,10,2,702,3720,1312,17,4,0,0,0,debt_consolidation
0,0,665,13,10,712,8310,211463,0,4,0,0,0,home_improvement
0,0,257,11,23,677,4770,29895,54,6,0,0,1,small_business
0,0,337,11,13,707,4200,3359,13,5,1,0,0,all_other
0,0,312,10,11,662,1950,11255,74,5,0,0,0,credit_card
0,0,268,11,18,677,1830,7368,83,4,0,0,1,credit_card
0,0,845,12,8,712,3060,16716,22,5,0,0,0,small_business
0,0,265,11,12,702,1980,6290,33,4,0,0,0,debt_consolidation
0,0,542,12,25,682,7290,146579,85,3,0,0,1,credit_card
0,0,870,11,14,697,7860,18840,55,6,0,0,1,debt_consolidation
0,0,559,11,7,707,10410,8044,31,8,0,0,0,educational
0,0,154,10,20,687,840,2967,42,2,0,0,1,debt_consolidation
0,0,96,11,1,727,7650,3484,29,4,0,0,1,small_business
0,0,334,11,10,692,6690,23534,46,4,0,0,0,credit_card
0,0,366,13,9,717,8640,228727,78,4,0,0,1,debt_consolidation
0,0,190,10,20,672,1350,4609,84,4,0,0,0,debt_consolidation
0,0,114,10,20,662,1517,1748,83,6,0,0,0,educational
0,0,252,11,8,667,4650,13081,84,5,0,0,0,home_improvement
0,0,773,11,23,712,5280,29716,80,4,0,0,0,debt_consolidation
0,0,187,11,4,702,11070,6788,27,5,1,1,0,credit_card
0,0,319,11,20,757,10950,164974,25,0,0,0,0,credit_card
0,0,480,11,24,662,6030,58439,71,9,0,0,0,debt_consolidation
0,0,350,11,9,677,1050,9700,37,2,0,0,1,home_improvement
0,0,539,11,25,672,6390,67901,80,2,0,0,1,credit_card
0,0,398,11,20,722,8910,36719,62,4,0,0,0,credit_card
0,0,534,11,5,677,780,1513,31,1,0,0,0,debt_consolidation
0,0,139,10,23,677,8970,27535,54,1,0,0,1,small_business
0,0,269,11,22,697,7440,49391,90,2,0,0,1,all_other
0,0,341,11,22,682,3030,6641,32,4,0,0,1,debt_consolidation
0,0,207,11,22,702,4590,17295,74,8,0,0,0,debt_consolidation
0,0,278,11,15,667,6122,26814,58,5,5,0,0,all_other
0,0,236,11,22,727,5951,9007,33,9,0,0,0,debt_consolidation
0,0,265,11,20,702,4891,83434,69,3,0,0,0,debt_consolidation
0,0,330,11,12,707,10140,25506,99,4,0,0,0,debt_consolidation
0,0,183,10,6,722,1800,4405,23,5,0,0,0,debt_consolidation
0,0,393,13,8,737,5130,224090,40,3,0,0,0,small_business
0,0,104,10,14,712,6420,7162,45,8,0,0,0,home_improvement
0,0,182,10,23,692,1470,3039,51,5,0,0,0,debt_consolidation
0,0,170,10,10,687,1860,6608,60,4,0,0,0,debt_consolidation
0,0,375,11,13,697,5370,26598,97,6,0,0,1,credit_card
0,0,139,10,18,682,870,1272,38,0,0,0,0,all_other
0,0,178,10,3,667,1290,8136,36,7,0,0,0,all_other
0,0,250,10,12,667,2520,26726,98,4,0,0,1,small_business
0,0,335,12,15,722,11010,141532,97,0,0,0,0,debt_consolidation
0,0,511,13,10,722,9960,13739,68,7,0,0,0,all_other
0,0,242,10,19,672,3810,6907,52,5,0,0,0,debt_consolidation
0,0,282,12,24,777,6660,212878,6,2,0,0,0,credit_card
0,0,170,9,10,697,1110,2905,26,4,0,0,1,debt_consolidation
0,0,532,12,22,672,5250,107611,89,6,0,0,1,all_other
0,0,426,11,10,672,3850,7672,78,7,0,0,0,credit_card
0,0,497,11,17,712,8040,96473,48,1,0,0,0,home_improvement
0,0,338,11,20,692,4110,27200,69,4,0,0,1,debt_consolidation
0,0,189,10,23,712,5393,40553,82,1,0,0,1,credit_card
0,0,520,11,12,677,3006,8193,34,5,0,0,0,debt_consolidation
0,0,268,11,21,697,3060,34938,60,4,1,0,0,major_purchase
0,0,176,11,13,682,810,2754,34,2,0,0,0,all_other
0,0,336,11,22,712,3000,10227,92,4,0,0,1,debt_consolidation
0,0,173,11,10,697,1057,4840,36,2,0,0,0,educational
0,0,518,11,22,687,9600,2009,20,5,0,0,0,debt_consolidation
0,0,497,11,18,727,3150,5665,27,4,0,0,1,small_business
0,0,294,12,18,682,3210,112549,83,0,0,0,0,credit_card
0,0,407,11,17,702,3210,30250,36,4,1,0,0,debt_consolidation
0,0,413,11,14,717,5010,2976,96,4,0,0,0,debt_consolidation
0,0,123,11,12,712,5550,10673,21,4,0,0,0,small_business
0,0,210,11,8,677,1380,3735,67,6,0,0,0,all_other
0,0,511,11,15,712,3780,1914,32,7,0,0,0,small_business
0,0,84,11,1,702,721,2024,15,1,0,0,0,small_business
0,0,398,11,7,722,4380,29669,57,5,0,0,1,small_business
0,0,497,11,19,717,5940,125642,82,0,1,0,1,debt_consolidation
0,0,495,12,15,732,9990,182274,49,0,1,0,0,debt_consolidation
0,0,102,11,18,692,4860,198,3,4,2,0,0,debt_consolidation
0,0,546,12,11,677,5438,15814,83,6,0,0,0,credit_card
0,0,508,11,16,662,4531,95801,83,7,0,0,1,educational
0,0,295,11,18,667,7920,11537,99,5,0,1,1,debt_consolidation
0,0,169,11,14,667,3600,9761,54,6,0,1,1,home_improvement
0,0,336,10,10,672,1920,9611,41,5,0,0,1,debt_consolidation
0,0,345,11,8,682,5940,32153,63,5,2,0,0,debt_consolidation
0,0,363,11,13,687,2610,3802,9,9,0,0,0,home_improvement
0,0,336,12,3,722,2250,10338,23,5,0,0,0,credit_card
0,0,275,11,6,707,2400,3606,43,6,0,0,0,all_other
0,0,261,10,10,667,540,6402,80,4,0,1,1,debt_consolidation
0,0,385,11,7,767,11764,199390,23,1,0,0,0,all_other
0,0,891,12,4,762,13170,12352,17,9,0,0,0,small_business
0,0,204,12,12,682,4350,48818,72,4,1,0,0,all_other
0,0,509,11,7,717,3720,20490,86,4,0,0,0,debt_consolidation
0,0,342,11,9,692,4860,30585,80,4,0,0,0,debt_consolidation
0,0,539,11,10,677,931,18208,51,3,0,0,0,debt_consolidation
0,0,345,11,23,677,3540,4656,27,8,0,0,0,all_other
0,0,551,12,3,717,7770,5212,13,10,1,0,1,credit_card
0,0,270,11,4,707,5130,5684,84,5,0,1,1,small_business
0,0,171,10,6,682,2250,4974,25,5,0,0,0,all_other
0,0,532,11,4,677,7410,14625,54,6,0,0,1,educational
0,0,128,12,11,737,2310,116648,16,1,0,0,0,home_improvement
0,0,315,10,9,682,1567,8052,57,5,0,0,0,all_other
0,0,174,11,19,677,1590,8310,52,5,0,0,0,all_other
0,0,333,12,7,732,4830,12279,36,5,0,0,0,debt_consolidation
0,0,483,11,19,692,3960,34491,45,4,0,0,0,credit_card
0,0,694,11,7,717,2283,7657,21,7,0,0,0,small_business
0,0,110,10,23,662,1590,2994,100,5,0,0,1,debt_consolidation
0,0,54,13,7,677,7680,27197,47,4,1,0,0,all_other
0,0,171,11,14,692,4650,1064,11,5,1,1,0,all_other
0,0,144,11,14,682,6930,17126,82,5,0,0,0,debt_consolidation
0,0,73,10,17,717,2042,1243,13,4,1,0,0,all_other
0,0,179,10,3,697,690,2526,32,2,0,0,0,all_other
0,0,105,10,13,677,1170,1270,71,4,0,0,0,all_other
0,0,281,11,10,717,3870,53243,72,4,0,0,0,all_other
0,0,183,11,5,687,630,1897,29,1,0,0,0,educational
0,0,170,10,22,692,4320,5040,45,5,0,1,0,debt_consolidation
0,0,685,12,4,727,3750,92549,52,6,0,0,0,all_other
0,0,207,11,19,717,5254,2725,39,7,0,1,0,home_improvement
0,0,104,10,2,702,816,915,20,0,0,0,0,all_other
0,0,89,10,2,707,690,946,16,0,0,0,1,all_other
0,0,342,11,15,667,3901,3491,65,7,0,2,0,home_improvement
0,0,70,10,3,702,1050,2503,28,0,0,0,0,all_other
0,0,66,9,20,687,930,1909,14,2,0,0,0,all_other
0,0,700,12,13,737,5310,116893,62,8,0,0,0,debt_consolidation
0,0,332,10,12,662,3450,434,72,7,0,0,0,debt_consolidation
0,0,344,11,22,702,5070,5558,24,4,0,1,1,debt_consolidation
0,0,137,11,10,677,3330,10046,77,4,0,0,0,debt_consolidation
0,0,99,10,16,667,1020,6399,50,1,0,0,0,major_purchase
0,0,214,10,5,692,840,6030,28,5,0,0,0,all_other
0,0,210,11,6,742,4350,9400,26,9,0,0,0,all_other
0,0,376,11,19,692,1500,2216,12,4,0,0,0,debt_consolidation
0,0,241,12,3,732,4830,15222,44,6,0,0,0,small_business
0,0,514,13,10,777,6780,255805,20,2,0,0,0,home_improvement
0,0,72,10,0,727,870,312,4,3,0,0,0,major_purchase
0,0,312,10,16,682,2640,11614,66,6,0,0,0,debt_consolidation
0,0,504,11,23,717,7140,60267,61,0,0,0,0,educational
0,0,217,11,7,677,900,3433,80,1,0,0,0,credit_card
0,0,267,11,22,672,1080,3132,78,2,0,0,0,major_purchase
0,0,302,11,25,692,2641,122464,88,1,0,0,0,credit_card
0,0,210,11,8,667,3720,13841,45,5,1,0,0,all_other
0,0,119,10,17,727,930,0,0,0,0,0,1,major_purchase
0,0,335,11,9,712,1920,7081,39,8,0,0,0,all_other
0,0,287,11,23,667,6071,16194,85,5,0,0,1,debt_consolidation
0,0,240,10,16,722,5370,15557,24,4,0,0,0,credit_card
0,0,377,11,21,737,8070,37589,72,7,0,0,1,small_business
0,0,337,11,9,682,840,3050,24,3,0,0,0,all_other
0,0,176,12,22,672,4770,37335,56,6,0,0,0,major_purchase
0,0,291,11,7,687,2010,7,0,5,0,0,0,debt_consolidation
0,0,82,11,11,677,1560,7718,65,4,0,0,0,credit_card
0,0,523,11,4,702,9181,12415,48,7,0,0,0,credit_card
0,0,177,10,18,662,2640,679,19,6,0,0,1,educational
0,0,91,9,3,667,570,242,10,6,0,0,0,major_purchase
0,0,36,10,3,682,570,1131,49,0,0,0,0,all_other
0,0,171,10,12,707,1650,0,0,9,0,0,0,all_other
0,0,542,11,1,687,780,3118,52,3,0,0,0,debt_consolidation
0,0,280,11,12,677,7170,22187,46,6,0,0,0,all_other
0,0,86,10,24,672,2520,5475,49,4,0,0,0,debt_consolidation
0,0,542,11,17,702,5130,608,6,8,0,0,1,debt_consolidation
0,0,171,10,23,717,1080,362,8,2,0,0,1,debt_consolidation
0,0,800,12,18,722,6720,351453,95,0,0,0,1,all_other
0,0,202,11,12,707,3600,24364,64,4,0,0,0,home_improvement
0,0,503,10,6,697,2820,3695,46,6,0,1,1,debt_consolidation
0,0,350,12,1,692,4956,11105,44,7,2,0,0,all_other
0,0,341,11,14,707,14550,56903,54,5,1,0,0,all_other
0,0,577,11,22,717,3360,4583,74,5,0,0,0,debt_consolidation
0,0,65,10,2,667,540,806,17,5,0,0,0,small_business
0,0,86,10,7,732,780,0,0,0,0,0,0,all_other
0,0,207,10,1,707,902,1185,19,1,0,0,0,all_other
0,0,184,9,0,682,541,0,0,0,0,0,0,educational
0,0,54,10,5,687,2310,2308,70,8,0,0,0,all_other
0,0,241,11,1,717,5010,1306,14,5,0,0,0,small_business
0,0,294,11,13,677,870,634,42,3,0,0,1,small_business
0,0,671,11,17,692,1680,10022,25,6,0,0,0,all_other
0,0,504,11,4,727,6000,19601,56,4,0,0,0,small_business
0,0,716,11,17,727,5250,28268,54,9,0,0,1,small_business
0,0,88,9,5,672,930,727,73,3,0,0,0,all_other
0,0,184,10,7,672,810,5204,87,0,0,0,0,debt_consolidation
0,0,348,11,11,687,5370,10631,35,6,0,0,0,all_other
0,0,520,11,12,687,2850,4490,44,4,0,0,1,home_improvement
0,0,426,11,17,697,8550,74042,42,1,2,0,0,small_business
0,0,899,11,4,697,1110,5341,24,5,0,0,1,major_purchase
0,0,116,11,1,662,2670,113,9,4,2,0,0,all_other
0,0,352,12,3,707,4800,726,1,8,0,0,0,home_improvement
0,0,176,10,14,682,870,6348,52,2,0,0,0,major_purchase
0,0,42,11,21,662,1440,1498,79,4,0,0,0,credit_card
0,0,119,10,24,692,2250,2146,13,4,0,0,0,debt_consolidation
0,0,338,12,16,792,8370,186072,18,0,0,0,0,all_other
0,0,178,11,21,667,4830,8652,80,7,1,1,0,debt_consolidation
0,0,514,11,23,667,7140,22720,86,4,1,0,1,debt_consolidation
0,0,871,12,1,707,7230,4066,46,4,0,1,0,small_business
0,0,553,11,4,732,5550,15306,51,7,0,0,0,debt_consolidation
0,0,48,10,3,682,2880,124,41,5,0,0,1,all_other
0,0,791,12,20,667,5250,40604,65,4,0,0,1,debt_consolidation
0,0,262,12,14,712,5640,164861,35,0,0,0,0,all_other
0,0,374,11,21,727,3090,94064,58,0,0,0,0,all_other
0,0,251,10,16,702,2760,27216,58,0,0,0,0,debt_consolidation
0,0,413,11,15,692,5742,13084,89,4,0,1,0,debt_consolidation
0,0,35,11,1,702,1080,1914,44,0,0,0,1,all_other
0,0,516,12,13,697,4140,20761,71,5,0,0,0,debt_consolidation
0,0,735,13,14,672,7620,952013,99,6,0,0,0,small_business
0,0,330,12,7,672,3150,3951,16,4,0,0,0,small_business
0,0,127,10,1,702,690,707,18,0,0,0,0,home_improvement
0,0,279,11,16,737,5071,4964,48,4,0,0,0,all_other
0,0,518,11,15,677,2430,7151,45,4,0,0,0,all_other
0,0,339,11,14,692,4560,126402,69,2,0,0,0,credit_card
0,0,168,11,9,737,4170,0,0,6,0,0,1,educational
0,0,130,11,16,672,600,390,26,4,0,0,1,all_other
0,0,115,9,6,707,660,0,0,2,0,0,0,small_business
0,0,249,11,11,682,1080,6246,29,6,0,0,0,all_other
0,0,259,10,16,692,1320,3642,30,5,0,0,0,debt_consolidation
0,0,186,10,19,677,10898,9369,76,4,0,0,0,all_other
0,0,371,12,12,662,722,3823,26,2,0,0,0,small_business
0,0,435,11,19,687,2130,2680,12,5,0,0,0,home_improvement
0,0,225,10,21,732,7410,11786,60,4,0,0,0,educational
0,0,70,10,19,687,3660,3811,16,8,0,0,0,educational
0,0,204,11,0,722,1036,1472,6,1,0,0,0,all_other
0,0,180,10,6,692,2280,225,5,4,0,0,0,major_purchase
0,0,149,11,16,697,3360,38558,65,4,0,0,0,home_improvement
0,0,209,11,15,737,3840,3633,9,4,0,0,0,debt_consolidation
0,0,233,10,1,667,1050,6758,90,0,0,0,0,debt_consolidation
0,0,186,11,11,677,1560,0,0,8,0,0,0,educational
0,0,271,11,8,697,3990,6700,45,4,0,0,0,debt_consolidation
0,0,213,11,9,662,4530,6155,35,4,0,0,0,debt_consolidation
0,0,75,10,18,677,665,661,44,4,0,0,1,debt_consolidation
0,0,863,12,24,697,3900,311616,80,3,0,0,0,home_improvement
0,0,132,11,12,712,1590,639,7,5,0,0,0,small_business
0,0,147,11,8,732,3600,1596,22,4,0,0,1,home_improvement
0,0,336,11,20,702,2760,10639,55,5,0,0,0,debt_consolidation
0,0,405,11,24,712,3240,58996,56,3,0,0,1,all_other
0,0,246,10,20,702,1800,4009,27,7,0,0,0,debt_consolidation
0,0,860,13,6,737,7890,290291,83,1,0,0,0,all_other
0,0,186,11,21,687,1620,42411,68,2,0,0,0,debt_consolidation
0,0,164,11,18,717,4290,260,8,4,0,1,0,all_other
0,0,141,11,18,702,1890,2215,42,5,0,0,0,credit_card
0,0,185,11,3,712,4080,5266,9,4,0,0,0,all_other
0,0,267,11,6,712,6780,11754,41,5,0,1,0,educational
0,0,288,10,20,687,1740,8537,31,5,0,0,0,all_other
0,0,135,10,24,682,1680,15360,56,4,0,0,1,educational
0,0,220,10,19,722,6000,25283,99,0,0,0,0,credit_card
0,0,160,11,14,682,4339,82586,44,2,0,0,0,credit_card
0,0,146,11,17,682,3450,1682,39,10,0,0,0,all_other
0,0,330,11,17,687,6030,10754,33,5,0,0,1,debt_consolidation
0,0,224,11,22,737,11820,125743,33,0,0,0,0,debt_consolidation
0,0,211,10,16,662,2580,829,69,4,0,0,1,all_other
0,0,169,11,14,677,5370,43075,71,1,0,0,1,all_other
0,0,135,10,4,677,3870,1048,50,4,0,0,0,all_other
0,0,333,11,16,707,5314,107643,81,3,0,0,0,educational
0,0,540,13,2,722,3750,66442,94,4,0,0,0,debt_consolidation
0,0,363,11,7,702,7020,16652,12,4,1,0,0,all_other
0,0,174,11,9,692,2790,4096,48,4,1,0,0,all_other
0,0,138,11,22,707,7410,12121,90,7,1,0,1,debt_consolidation
0,0,108,11,23,722,4680,31890,48,4,0,0,0,credit_card
0,0,269,11,14,722,4770,4505,25,5,0,0,0,all_other
0,0,502,11,15,722,3510,39458,38,5,0,0,0,all_other
0,0,361,11,1,732,4560,3532,18,5,0,0,0,small_business
0,0,79,10,20,727,3210,268,27,5,0,0,0,all_other
0,0,464,12,23,682,6720,107404,54,4,0,0,1,small_business
0,0,691,12,12,682,3990,16244,60,5,0,0,1,debt_consolidation
0,0,104,11,22,662,4920,25277,78,5,0,0,0,all_other
0,0,85,10,19,707,3180,8035,97,5,0,0,0,all_other
0,0,210,11,7,707,5988,12616,78,5,0,0,0,credit_card
0,0,239,11,22,732,4740,3205,47,8,0,0,0,all_other
0,0,36,10,3,672,1422,1559,97,4,0,0,0,educational
0,0,240,11,22,677,6330,60550,95,3,0,0,1,debt_consolidation
0,0,103,9,5,672,10290,256,4,4,0,0,0,debt_consolidation
0,0,327,11,15,672,4771,8333,53,5,0,1,1,credit_card
0,0,167,11,13,672,3750,14063,69,7,0,0,1,credit_card
0,0,602,12,4,717,4080,12220,77,5,0,0,1,debt_consolidation
